"Hanaqpacha, Kaypacha, Ukhupacha"|s.(<i>spi</i>)|"los tres mundos, por medio de animales"
hanaqpi|adv.l.|en la parte superior; en lo alto; arriba (<i>vertical</i>)
hanaqpi qhipaq|adj.|exterior
hanaqyachiy|v.tr.|elevar
hanaska|adj.|más arriba
hanay|v.tr.|cubrir con pañales
hanaycha|s.|prueba
hanaymin|s.pr.|"altura,s"
hancha|s.(<i>ana</i>)|páncreas
hanchay|v.tr.|jalar; tirar (<i>jalar</i>); arrastrar a una persona o animal
hanchi|s.|cuerpo
hanch'ay|v.dic.|gritar; responder boca a boca
hanch'i|s.|residuo de la producción de la chicha
hanch'uy|v.tr.|fragmentar con los dientes; mascar; exprimir en la boca tallos jugosos
hanka|s.(<i>geo</i>)(<i>aym</i>)|blanco (<i>como nieve</i>); nivel de altitud en los Andes más alta desde 5000 m
hanka|s.(<i>phymed</i>)|janca; enfermedad de la papa (<i>el tubérculo se cubre de granos y ya no agranda. Se supone que es por el efecto del frío</i>); anca (<i>enfermedad de la papa cuando el tubérculo se envuelve con especies de verrugas por todo lugar sin poder desarrollarse</i>)
hanku|adj.|crudo; no cosinado
hank'a|adj.|cojo
hank'ay|v.mov.|cojear; hacerse cojo
hanllariy|v.intr.|bostezar
hanraykachay|v.intr.|bostezar
hañakuy|v.tr.|ir con; acompañar a
hañas|adj.|curioso
hañasyay|v.intr.|curiosear
hañay|v.tr.|llamar la atención sobre
hapa|s.|campo no usado; chacra no cultivada
hapa-hapa|s.(<i>bot</i>)|especie de arbusto
haparkuy|v.mov.|ascender gradas; escalar; subir gradas
hapay|v.mov.|andar a paso lento; caminar a paso lento; dar un paso
hapaypa|adv.m.|paso a paso
hapkay|v.intr.|respirar por la boca
hapru|s.(<i>bot</i>)|"japro, especie de árbol"
hapu|s.|tierra pulverulenta
hapu|s.(<i>mit</i>)|"par santo, ambos tienen más desarrolladas las tres fuerzas principales del uerpo humano: mente, alma y cuerpo; desarrollo superior"
hapuriy|v.intr.|mezclar llajwa
hapus pampa|s.(<i>geo</i>)|pantano; pantano; ciénega
hapuy|v.intr.|arder sin llama; resquemar la piel a causa de una quemadura o picazón
hapyu; apyu|s.(<i>bot</i>)|"caimito; especie de planta de la selva (<i>uso principal: alimento, construcción</i>)"
hap'aka|s.|corral
hap'apiyay|v.intr.|balar; dar balidos; hacer ruido de cabra
hap'i|adj.|interesando
hap'ichikuy|v.intr.|dejarse capturar
hap'ichikuy|v.tr.|confiar en resguardo; dar en custodia
hap'ichisqa|p.p.p.|encendido
hap'ichiy|v.tr.|encender; encender fuego; prender fuego; encender luz o fuego; encender el fuego; prendér la luz
hap'ichiy|v.tr.|entregar; hacer capturar
hap'ikapuy|v.tr.|guardar; retener; conservar; no volver (<i>retener</i>); confiscar
hap'ikuy|v.intr.|agarrarse
hap'ina|s.|mango; asa; manija
hap'ina|s.(<i>d2</i>)|premio; herencia; recompensa; sueldo
hap'inakuy|s.|emulación; rivalidad
hap'inakuy|v.recip.|reñirse
hap'i ñunu|s.(<i>mit</i>)(<i>his</i>)|fantasmas o duendes que solían aparecer con dos tetas largas que podían asir de ellas
hap'ipakuy|v.intr.|adueñarse; apoderarse; apropiarse
hap'ipakuy|v.tr.|adorar
hap'ipariy|v.tr.|capturar; cazar
hap'ipayay|v.tr.|atrapar
hap'iqa|s.|idea
hap'iqaq|s.a.|"entendedor,a"
hap'iqasqa|s.(<i>med</i>)|enfermedad causada por espíritus de la tierra capturando su ánimo cuando está en un estado de debilidad
hap'iqay|v.tr.|retener en la memoria; retener algo; aprender; conquistar el corazón; enfermar; comprender
hap'iqay|v.tr.|entender
hap'iray|v.tr.|torcer
hap'iriy|v.intr.|aparearse
hap'iriy|v.recip.|cogerse; enamorarse; agarrar algo un momento
hap'isqa|p.p.p.|cogido; agarrado; capturado
hap'iy|v.tr.(<i>d1</i>)|agarrar; capturar; asir; tomar; prender; atrapar; empuñar; coger; recibir; sostener; cazar; sorprender
hap'iy|v.tr.(<i>d2</i>)|entender
hap'iyninpi|expr.(<i>neo</i>)|bajo su jurisdicción; bajo su protección
haqa|s.|deuda; deudor
haqawariy|v.tr.|estimar
haqay|adv.l.|ahí; allí; a media distancia; allí cerca
haqay|pron.dem.|aquel; aquella; aquello; ese; esa; eso; aquello
haqay hina|adv.m.|así; de aquel modo; en tal manera
haqay hinapi|adv.m.|como ahí; como en ese lugar
haqaykama|adv.l.|hasta allí
haqaykuna|pron.dem.|aquellos; aquellas
haqayman|adv.l.|hacia allá
haqaymanta|adv.l.|desde allá
haqayñiqpi|adv.l.|hasta allá; ulterior
haqaypi|adv.l.|allá; situado allá; en aquel lugar; allá;allí
haqaysitullapi|adv.l.|hasta allá
haqchiwsay|v.dic.|estornudar
haqchiwsuy|s.|pelo de maíz
haqchu|adj.|amargo
haqi|adj.|abstracto
haqi|s.|abstracción; realidad abstracta
haqllu|adj.(<i>k</i>)|gago
haqras|adj.|delgado
haq'arwitu|s.|langosta; saltamontes
harap'ay|s.|espantapájaros
harap'ay|v.tr.|cubrir; envolver
Hararay!|interj.|¡Al diablo con él!
harasyay|v.intr.|perder peso
harawi|s.(<i>ass</i>)|poesía
harawi|s.(<i>mus</i>)|poema; canción; yaraví; canción y música triste; canto de trabajo; canción de hechos o memorias; cántico de devociones místicas
harawiq|s.|poeta
harawiy|v.dic.(<i>mus</i>)|cantar durante el trabajo
harawiy|v.tr.|hacer canciones; componer versos
harka|s.(<i>bot</i>)|"especie de acacia usada para hacer herramientas (<i>especialmente arados</i>), calchas (<i>hatos de arbolitos vivientes</i>), para leña (<i>también para carbón</i>), pasto (<i>ganado come las hojas, cabras las hojas y vainas</i>) y para teñir lana de marrón anaranjado"
harkusqa|p.p.p.|vacío
harkuy|v.tr.|desocupar
hark'a|s.|dique; embalse; tranca; barrera
hark'achiq|s.|el que hace retener; el que retiene
hark'achiy|v.tr.|hacer retener
hark'akuy|v.intr.|protegerse
hark'amuy|v.tr.|ir a retener
hark'ana|s.|"barrera, obstáculo; atajadero; que sirve para retener algo"
hark'ana|s.(<i>spi</i>)|defensa espiritual contra fuerzas malas
hark'anachay|v.tr.|impedir
hark'apa|s.|torre
hark'apakuy|v.tr.|obstruir; interceptar
hark'apay|v.tr.|atajar
hark'apuy|v.tr.|retenérselo
hark'aq|s.|el que hace retener; el que retiene; defensor
hark'arina|s.|escudo
hark'asqa|p.p.p.|atajado; retenido; pegado; atrapado
hark'asqa ñiy|v.dic.|oponerse
hark'ay|s.|impedimiento; obstáculo; estorbo
hark'ay|v.tr.|atajar; atajar el camino; retener; defender; detener; impedir; trancar; tener; storbar; obstaculizar; controlar; obstaculizar; impedir; oponerse; trancar
hark'ay|v.tr.(<i>ass</i>)|defender
hark'aykuq|s.a.|protector
harra|s.(<i>esp</i>)|jarra
harwichiy|v.tr.|hacer retostar
harwimuy|v.tr.|ir a retostar harina
harwipuy|v.tr.|retostárselo harina
harwisqa|p.p.p.|harina retostada
harwiy|v.tr.|frotar; calentar; retostar harina para preparar algunos alimentos; tostar ligeramente cereales
haryay|v.dic.|roncar
hasa|adj.|tierno; muelle; blando; suave; fácil
hasa|s.|salida prematura de los dientes
hasachay|v.tr.|facilitar
hasa kay|s.|facilidad
hasamanta|adv.m.|fácilmente
hasa ruraynalla kay|s.|factibilidad
hasayachiy|v.tr.|ablandar
hasi|s.(<i>min</i>)|jasi; una especie de mineral
hasinta|s.(<i>esp</i>)|hacienda
hasllata|adv.m.|fácilmente
hasllawan|adv.m.|fácilmente
hasta|prep.(<i>esp</i>)|hasta
hatallichakuy|s.(<i>neo</i>)|técnica
hatalliq|s.a.|teniente; patrón
hatalliy|v.tr.(<i>neo</i>)|manejar
hatari|s.|levantamiento político
hatarichikuy|v.tr.|construirse o edificarse algo; levantar algo para si mismo
hatarichiy|v.tr.|hacer levantar; obligar a levantarse; hacer que una persona se levante; evantar algo/ otro; construir; edificar; levantar algo/ otro; onstruir; edificar
hatarikuy|v.intr.|levantarse; retirarse
hataripakuq|p.p.p.|guerrillero
hatarisqa|p.p.p.|levantado
hatarisunchik|expr.|levantémonos
hatariy|v.mov.|levantarse; erguirse; alzarse; sublevarse; progresar; salir de la cama
hataykachay|v.intr.|tratar de levantarse
hatucha|s.|abuela
hatuchachiq|adj.|muy grande
hatuchaq|adj.|el más grande; la más grande (<i>superlativo</i>)
hatu-hatun|adj.|enorme; grandazo
hatun|adj.|grande; vasto; amplio; corpulento; alto; largo; superior; principal; imenso; ncho; enorme; inmenso; importante; grande; grandioso; majestuoso; agnífico
hatun|adj.(<i>d2</i>)|serio
hatun|s.|tamaño; estatura
hatun asiy|s.|carcajada
hatunchachaq|p.p.p.|gigante
hatunchachiy|v.tr.|engrandecer
hatunchaku|s.|engrandecimiento
hatunchakuy|v.intr.|construirse
hatun chala|s.(<i>zoo</i>)|martín pescador; especie de ave
hatun charapa|s.(<i>zoo</i>)|charapa grande; especie de tortuga netamente acuática de la Amazonía
hatunchay|v.tr.|aumentar; engrandecer
hatun ch'illka|adj.(<i>col</i>)|teñido amarillo
hatun huchayuq|adj.|malhechor
hatun ispay|s.|excremento humano; cagada; mierda
hatun ispay|v.tr.|defecar
hatun kamachi|s.|constitución
hatun kamachina|s.(<i>pol</i>)|constitución política; constitución política del estado
hatun kamachiq|s.|presidente; jefe
hatun kamachita alliyachiq tantari|s.|asamblea nacional constituyente
hatun kana|s.|magnitud
Hatun Kañar|s.(<i>top</i>)|"ciudad arqueológica en Ecuador, capital antigua de los Kañaris; (<i>esp.</i>) Ingapirca"
hatunkaray|adj.|"grande (<i>hombre</i>); muy grande; demasiado grande; de gran tamaño; alto,a; corpulento; enorme (<i>úsase sólo para personas</i>); grandazo; estatura diforme, grandazo"
hatunkaray kaq|expr.|lo más grande; lo más significativo
hatun karpay|s.(<i>spi</i>)|la iniciación o transmisión grande o alta; gran iniciación
hatun kay|s.|grandeza; magestad; estatura
hatun kilun-kilun|s.(<i>bot</i>)|caña del monte; especie de hierba de la selva (<i>uso principal: medicina</i>)
Hatun Krus|s.(<i>ast</i>)|"Cruz Grande: (<i>a</i>) Betelgeuse, Rigel, Sirius, Procyon (<i>cruz del suyu o cuarto del norte</i>); (<i>b</i>) Procyon, Castor, eta y mu Geminorum (<i>proveniencia: Misminay, Sonqo</i>)"
hatun kuraka|s.(<i>his</i>)|funcionario alto
hatun kuyllin|s.(<i>zoo</i>)|arasari bifajeado; especie de ave
hatun k'anchay|s.(<i>met</i>)|relámpago
hatun lagartu|s.(<i>zoo</i>)(<i>p.esp</i>)|lagarto grande; lagarto negro; especie de caimán de la Amazonía
hatun llaki|s.|calamidad
hatun llaqta|s.|ciudad; ciudad; pueblo grande
hatun llulla|s.|embustero
hatun malagri p'anqa|s.(<i>bot</i>)|jatun malagre panga; especie de arbusto de la selva (<i>uso principal: medicina</i>)
hatun mama|s.(<i>fam</i>)|abuela; abuela
hatun mama|s.(<i>pol</i>)|mujer del curaca
hatun manchay|s.|alarma
hatun muchuy|s.|hambruna
hatunni|s.|mayor
hatun ñan|s.|calle; camino
hatun pacha|s.|gigante
Hatun Pachakamaq|s.(<i>mit</i>)|Gran Dios Creador
jatun palanta|s.(<i>bot</i>)|variedad de plátano
hatun papa|s.(<i>bot</i>)|papa grande
hatun pichna|s.(<i>zoo</i>)|nutria grande; especie de marta
hatun puquy|s.(<i>agr</i>)|tiempo del gran crecimiento de las plantas (<i>o de maduración</i>)
hatun puquy killa|s.(<i>mes</i>)|"febrero; febrero (<i>en la era de los Inkas: Tiempo del gran crecimiento de las plantas, ambién de la vestimenta ceremonial. Por la abundancia de agua, crecían os yuyos. Los frutos aún estaban verdes y la gente padecía hambre, ambién morían a causa de las cámaras de aire en el estómago, mal humor n el cuerpo por el vapor del suelo. El Inka y su reino ofrecían en acrificio: oro, plata y ganado a las divinidades</i>)"
hatun puquy killa|s.(<i>mes</i>)(<i>reg</i>)|marzo
hatun pusaq|s.a.|presidente
hatun p'unchaw|s.|día de fiesta; solemnidad
hatun qishyay|s.(<i>med</i>)|peste
hatun qucha|s.|mar; lago; lago grande; gran lago
hatun qucha puma|s.(<i>zoo</i>)|foca marina; lobo marino
hatun quyllur|s.(<i>ast</i>)|planeta; estrella grande (<i>de primera magnitud</i>)
Hatun Quyllur|s.(<i>ast</i>)|"Sirius (<i>lit. estrella grande, proveniencia: Sonqo</i>)"
hatun qhucha|s.(<i>tex</i>)|motivo pallay en tejidos (<i>significado: lago grande</i>)
Hatun Q'iru|s.(<i>top</i>)|"Q'eros Altos, centro ceremonial de la nación Q'ero"
hatun raymi killa|s.(<i>mes</i>)|diciembre
hatun rimanakuy suyu|s.(<i>neo.per</i>)|espacio macro regional de diálogo y coordinación
hatun rimanakuy wasi|s.(<i>neo.per</i>)|espacio regional de diálogo y coordinación
hatunruku|adj.|importante; notable
hatun rumi|s.|peñasco
hatun runa|s.|hombre grande
hatun ruray yuyay|s.|plan nacional
hatun sach'a allqu|s.(<i>zoo</i>)|perro salvaje grande
hatun sikwanka|s.(<i>zoo</i>)|tucán gigante; tucán de garganta blanca; especie de ave
hatun simi|s.|palabra que se multiplica en muchas significaciones; gran palabra
hatun sirk'a|s.(<i>ana</i>)|aorta
hatun sisaq|s.(<i>bot</i>)|especie de planta acuática de la amazonía
hatun sullu-sullu|s.(<i>bot</i>)|sullu-sullu grande; especie de planta
hatunta ispay|v.tr.|cagar
hatun tawna sirk'a|s.(<i>ana</i>)|aorta
hatun tayta|s.(<i>fam</i>)|abuelo
hatun taytakuna|s.(<i>fam</i>)|abuelos
hatun tukuypachata kirpaq para|s.(<i>met</i>)|diluvio; inundación
hatun tunqur|s.(<i>ana</i>)|traquea
hatun ukucha|s.(<i>zoo</i>)|rata
hatun unquy|s.|epidemia; peste
hatun wasi|s.|casa grande
hatun wayra|s.|huracán
hatun wichq'ay wasi|s.|penal; cárcel
hatun willana|s.|sistema de información
hatunya|s.|desarrollo
hatun yachay wasi|s.|universidad
hatunyachi|s.|engrandecimiento
hatunyachiy|v.tr.|"agrandar; ampliar; engrandecer; aumentar, ensanchar; hacer agrandar, crecer; largar; engrandecer; hacer crecer; estirar; dilatar"
hatun yaku|s.(<i>geo</i>)|río
hatunyay|v.intr.|agrandarse; crecer; agrandar
hatun yaya|s.(<i>fam</i>)|abuelo
hatun yuthu|s.(<i>zoo</i>)|tinamu grande; perdiz americana
hatuynin|s.pr.|magnitud
hat'alliy|v.tr.|tener; asimilar; hacer aceptar
hat'aqu|s.(<i>bot</i>)|planta forrajera silvestre; achita silvestre; especie de amaranto
hat'upa|s.(<i>bot</i>)|mazorca atacada por carbón del maíz
Haw!|interj.|¡Qué quemante!; ¡Qué picante!
haw?|interj.(<i>d2</i>)|¿qué?; ¿mande?; ¿cómo?; ¿qué ha dicho?
Haw! Imata ñinki!|expr.|¡Hola!
hawa|adj.|próximo; superior; exterior
hawa|adv.l.|fuera; afuera; después; encima; arriba; en el exterior; superficialmente
hawa|postpos.(<i>d1</i>)|fuera de; después de; sobre; encima de
hawa|postpos.(<i>d2</i>)|porque; por
hawa|postpos.(<i>d3</i>)|sobre (<i>también metafórico</i>)
hawa|s.|parte superior; parte exterior; cima; cubierta; cumbrera; caballete de una techumbre; elevación
hawa|s.|cielo
hawa|s.|superficie
hawa|s.(<i>bot</i>)|"jagua; fruto del huito; especie de árbol de fruto comestible dulce y medicinal - verde, se le machaca y el zumo se ennegrece en pocos momentos - usado para teñir telas, cabellos o como anticonjuros; planta cuyos frutos se san para teñir de negro"
hawa(<i>pata</i>) astawan hawaman|adv.l.|cima
hawa churi|s.|entenado
hawakuy|v.mov.|saltar
hawa laqha|s.|oscuridad exterior
hawalla|adj.|fácil; facilito; fácil; no muy grave; no pesado
hawalla ch'uqri|s.(<i>med</i>)|herida superficial
hawa llaqta|s.|campo; zona rural; pueblo del campo
hawa mama|s.|madrasta
hawaman|adv.l.|hacia arriba
hawaman hatun hatarikuna!|expr.|¡arriba los grandes levantamientos!
hawamanta|adv.l.|desde arriba; desde fuera
hawan|adv.l.|hacia arriba
hawanchay|s.|exterioridad
hawanchay|v.tr.|exteriorizar
"hawanchay (<i>qusanta, warminta</i>)"|v.tr.(<i>d2</i>)|cometer adulterio
hawanpi|adv.l.|encima
hawanpi|adv.l.|exterior; afuera
hawanpi churay|v.tr.|encimar
hawanta|adv.l.|sobre
hawanta|adv.l.|por encima
hawa pacha|s.|cielo; mundo de arriba
hawapas|postpos.|además de
hawapata|s.|cima; cumbre; elevación
hawapi|adj.(<i>geo</i>)|septentrional; del norte
hawapi|adv.l.|exterior; encima; afuera
hawaqlla muru unquy|s.(<i>med</i>)|varicela
hawaq'ullay|s.(<i>bot</i>)|gigantón
hawar|s.(<i>zoo</i>)(<i>esp ← gua</i>)|jaguar
hawa rikch'aynin|s.pr.|exterioridad
hawarikuy simi|s.|cantos o cuentos de admiración fabulosos
hawa runa|adj.|forastero; extraño; extranjero
hawas|s.(<i>bot</i>)(<i>esp</i>)|habas
hawa simi chiktakuna|s.(<i>med</i>)|mella paladial
hawas phasi|s.(<i>p.esp</i>)|habas tostado y cocido
hawa sunqu llika|s.(<i>ana</i>)|pericardio
hawata puriq anka|s.(<i>neo</i>)|avión
hawa tayta|s.|padrasto
hawa urqu|s.|cerro de arriba
hawa ususi|s.|entenada
haway|s.|nieta; nieto; nieto (<i>a</i>)
haway|v.tr.|lavar
hawayachiy|v.tr.|levantar algo; subirlo
hawcha|s.|salsa
hawcha|s.(<i>ast</i>)|el planeta Saturno
hawchansu yura|s.(<i>bot</i>)|maní de árbol; especie de planta medicinal de la selva ecuatoriana
hawchay|v.tr.|hacer una salsa
hawi|s.|ungüento; pomada
hawichiy|v.tr.|hacer untar con algo
hawikuna|s.|cosméticos
hawikuy|v.intr.|untarse con pomada
hawina|s.|pomada; grasa para untar
hawipuy|v.tr.|untárselo
hawisqa|p.p.p.|untado; consagrado
hawiy|s.|plantación de algo; erección
hawiy|v.tr.|fregar; manchar; untar(<i>se</i>); embarrar(<i>se</i>); manchar(<i>se</i>); frotar; embadurnar; tantear; tocar; palpar; manosear; meterse en discusiones; untar; engrasar; ungir; consagrar
hawiy|v.tr.|plantar; erigir
hawka|adj.|tranquilo
hawka kawsay|v.intr.|vivir en paz y tranquilidad
hawkariku|s.|junta
hawkay|s.|otoño
hawkay|v.intr.|divertirse
hawkaykuski killa|s.(<i>mes</i>)|julio
hawkay mit'a|s.|otoño
hawkaypachahawa|s.|otoño
hawkaypata|s.(<i>d2</i>)|plaza
Hawkaypata|s.(<i>top</i>)|"plaza del Cuzco de las fiestas, huelgas y borracheras"
hawmanaku|s.|cooperativa
hawmay|s.(<i>ass</i>)|beca
hawmay|v.tr.|favorecer
hawq'anchay|v.tr.|englobar
hawq'iy|v.tr.|englobar
hay?|pron.int.|¿qué?
haya|adj.|picante; sabroso; sabor amargo
haya|s.|picante; ají; locoto
hayachikuy|v.intr.|hacerse picar con ají
hayaq|adj.|amargo; agrio; picante; sabroso; sabor amargo
hayaq ch'illka|s.(<i>bot</i>)|jayac chilca; planta cuyas hojas se usan para teñir de negro
hayaqi|s.(<i>ana</i>)|hiel; bilis; vesícula biliar
hayaqin|s.(<i>ana</i>)|vesícula biliar
hayaqin allinta rimay|v.dic.|hablar cosas admirables de buenas o la lengua muy bien
hayaq piñaq|s.a.|amargo; picante
hayaq willk'u|s.(<i>bot</i>)|"maca; especie de planta parecida al rábano, usada como planta alimenticia y medicinal"
hayaq yaku|s.|licor; trago; alcohol de caña
haya simi|adj.|ofensivo duro en sus expresiones
hayaski|s.(<i>bot</i>)|jaiajsqui; especie de arbusto
hayay|v.tr.|quemar (<i>comida picante</i>); picar; amargar; mordicar; picar (<i>el ají</i>)
hayay|v.tr.|amargar
hayayay|expr.|¡viva! (<i>expresión de júbilo</i>)
hayka|adj.|varios
hayka!|interj.|¡toma!; ¡ten!
"hayka, hayka"|expr.|rapidísimo
haykataq|pron.int.|¿cuántos?; ¿qué cantidad?; ¿cuánto?
hayk'a?|pron.int.|¿cuántos?; ¿qué cantidad?; ¿cuánto?
hayk'akama?|adv.int.|¿a cuánto?
hayk'a kuti?|adv.int.|¿cuántas veces?
hayk'aman?|adv.int.|hasta cuando?
hayk'ap?|adv.int.|¿cuándo?; ¿En qué tiempo?
hayk'apmanta?|adv.int.|¿ya desde cuándo?
hayk'aqpaq?|adv.int.|¿para cuándo?
hayk'ataq watayki?|expr.|¿cuántos años tienes?
haylli|s.|"canto de victoria; canción religiosa, heróica o agrícola; triunfo"
hayllikuq|s.a.(<i>his</i>)|los que dan en cara la victoria y celebran con vítores y afrentas al vencido el triunfo guerrero
haylliy|v.tr.|cantar canciones de triunfo
hayma|s.|ayuda; favor
haymay|v.tr.|ayudar; favorecer
hayni|s.|espíritu; espíritu o alma de los seres vivos
hayniy|v.tr.|respetar
hayñikuna|s.|derechos
hayñiq|adj.|grave
haypay|v.tr.|obtener; conseguir; lograr; recuperar; bastar; alcanzar
haypuy|v.tr.|distribuir
hayt'a|s.|puntapié; patada
hayt'ana|s.|lugar de la cama donde quedan los pies
hayt'anakuy|v.recip.|darse puntapiés; patarse
hayt'aq|s.a.|el que patea; pateador
hayt'arakuy|v.intr.|estirar los pies recogidos; dispersarse
hayt'arikuy|v.intr.|estirar los pies recogidos; dispersarse
hayt'asqa|p.p.p.|pateado
hayt'ay|v.tr.|dar un puntapié; patear; dar coces
hayt'ukaynin|s.pr.|producto
hayt'uq|adj.|útil
hayu|adj.|contradictorio; contrario
hayu|s.|enemigo
hayu|s.(<i>fil</i>)|contradicción
hayupa|s.(<i>zoo</i>)|samani; paca; especie de roedor
haywachiy|v.tr.|hacer alcanzar
haywakuy|s.|banquete
haywakuy|v.intr.|alcanzarse
haywamuy|v.tr.|ir a entregar algo
haywapayay|v.tr.|manosear
haywaraku|s.|brazada
haywariq|p.p.p.|donador; donadora
haywarisqa|s.(<i>spi</i>)|despacho (<i>espiritual</i>); ofrenda; despacho a los espíritus naturales que puede contener más de 200 ingredientes
hayway|s.|sacrificio
hayway|v.tr.|alcanzar; entegar; poner en manos de uno; dar algo a alguin; ofrecer
haywaykachaq maki|s.|ladrón que todo se le pega a las manos
hichapacha tukuy charisqata sitay|v.tr.|despilforrar
hichatukuy|v.tr.|desperdiciar; malgastar
hichiy|v.tr.|expeler ventosidad; peer; carminar
hichusqa|p.p.p.|deshabitado
hichuy|v.tr.|abandonar; desamparar; botar
hich'akuy|v.intr.|derramarse
hich'asqa|p.p.p.|echado
hich'ay|v.tr.|echar; derramar; verter; regar; esparcir; botar; vaciar; fundir y vaciar metales; vertir; desperdiciar; echar (<i>un líquido</i>)
hikama|s.(<i>bot</i>)(<i>esp ← naw</i>)|jícama (<i>especie de legumbre tubércula</i>); jícama
hiki|s.(<i>zoo</i>)|saltamontes; langosta; grillo
hiki p'anqa|s.(<i>bot</i>)|selaginella (<i>especie de helecho</i>); especie de hierba de la selva (<i>uso principal: alimento de insectos</i>)
hikutay|v.tr.|exigir; insistir
hik'i|s.|hipo
hik'iy|s.|hipo
hik'iy|v.dic.|hipar; gemir
hik'iy|v.dic.|sollozar
hik'u|s.|hipo
hik'un|adj.|amargo
hik'un hik'unta waqay|v.dic.|llorar amargamente; sollozar
hik'uy|v.intr.|tener un hipo
hilaqata|s.(<i>pol</i>)|jefe de una parte de un ayllu; alcalde; capataz; jefe; jilacata
hilli|s.|jugo
hillpuy|v.tr.|cocer en tinta
hillp'una|s.|embudo
hillu|s.|manjar; golosina
hillu mikhuna|s.|golosina
hillurina|s.(<i>bot</i>)|flor de orquídea
hilluy|v.tr.|comerse a escondidas alguna golosina
hina|adj.|parecido; similar; semejante; igual; cierto; verdad
hina|adv.m.|así; así; de esa manera; de esta manera; de este modo
hina|adv.m.|por ejemplo
hina|adv.t.|todavía; aún
hina|expr.|por ejemplo
hina|"postpos., conj."|"como; parecido que; a modo de; en la media de (<i>comparativo, afirmativo</i>); parecido"
hina|s.|manera; verdad
hinachi mudachiy|v.tr.(<i>esp</i>)|vestir
hina hinalla|expr.|más o menos; así no más; así; más o menos (<i>no más</i>)
hina huk hukmi|expr.|"así, uno a uno"
hina kachun|expr.|amén
hinakuq|s.|ropas; vestimenta; vestido; traje; prendas; vestidos; ropa; vestidura
hinakuq|s.a.|imitador
hinakuy|v.tr.|hacerse; tornarse; volverse; transformarse; imitar; aparentar; ponerse la ropa
